CNM，给老子闭嘴。	9
他在网上留言说要肏遍所有反对他的人。	9
你个妈卖批的，会不会说话。	9
你简直就是头猪，吃了睡睡了吃。	9
楼上的sb，说的就是你。	9
你这个沙雕，快把东西还给我！	9
肏，老子今天非得弄死你。	9
你这智商感人啊。	9
去你的草泥马，别来烦我。	9
你tmd会不会说话。	9
你做的这个东西真辣鸡。	9
我真是服了你这个shabi。	9
别在我面前吹牛B。	9
别跟lj一般见识。	9
他就是个没断奶的巨婴。	9
信不信我打到你扑街。	9
司马玩意儿，滚出克。	9
TMD，今天真倒霉。	9
我日，这什么破玩意儿。	9
别跟那个傻逼争了，浪费时间。	9
他做出这种事，真不是东西。	9
再不走就让你滚蛋。	9
闭上你的嘴，贱货。	9
卧槽，这操作也太秀了！	9
你TM是瞎了你的狗眼？	9
打倒小日本。	9
从乡下来的乡巴佬，滚回你老家去。	9
尼玛，这也太坑了！	9
识相的就快点滚蛋。	9
卧槽，这什么情况！	9
你尼玛会不会说话啊？	9
你个傻逼，这都听不明白吗？	9
我真是信了你的邪，MMP。	9
你全家都司马了。	9
操你妈，敢动我的人？	9
你是不是白痴啊，这都看不懂。	9
楼上SB，鉴定完毕。	9
这种辣鸡就应该被封号。	9
你这个二逼青年，整天无所事事。	9
你别在这里装圣母婊了。	9
cnm，退钱！	9
他就是个二逼，说什么都别信。	9
你个王八蛋，又骗我！	9
我最讨厌高丽棒子了。	9
连朋友都出卖，不是个东西。	9
别跟个孤儿一样到处找存在感。	9
wcnm，你是不是有病。	9
这种人就是社会垃圾。	9
他简直不是人，是个畜生。	9
我没见过比你更蠢的蠢猪。	9
他就是个彻头彻尾的傻逼。	9
那个lj主播，天天骗礼物。	9
只有人渣才能做出这种事。	9
我今天干了件沙雕事，出门忘带钥匙了。	9
那个贱货，又在勾引别人老公。	9
你算什么东西，贱货。	9
快把我的东西还给我，你个狗东西。	9
屌丝就别想追到女神了。	9
老不死的，坏得很。	9
草，你再哔哔一句试试？	9
你个小杂种，谁让你进来的？	9
这个辣鸡游戏，谁爱玩谁玩。	9
草泥马，有种当面说。	9
这些破事，去你妈的吧。	9
狗娘养的，看我不收拾你。	9
连好坏都分不清，真是瞎了你的狗眼。	9
穷逼就别玩这个游戏了，充不起钱。	9
滚去你妈的，我不想再看到你。	9
我真想肏翻这个不公平的世界。	9
他就是个狗娘养的骗子。	9
我心中有一万只草泥马奔腾而过。	9
你户口本就一页吧，说话这么恶毒。	9
你智障吗？连左右都分不清。	9
怪不得这么没教养，原来户口本就一页。	9
我看你是脑子进水了才会相信他。	9
你有病就去吃药。	9
别说了，再说显得你智商感人。	9
lj东西，滚远点。	9
滚，我不想看见你。	9
你这个臭傻逼。	9
别在这里装大款，你个穷逼。	9
你个滚犊子，又把事情搞砸了。	9
你是不是孤儿啊，这么没教养。	9
脑子进水了？这种决策都做得出来？	9
tmd，气死我了。	9
这片街区尼哥太多了，不安全。	9
tmd，这事儿没完。	9
狗日的，又在造谣。	9
收皮啦你，唔想听你解释。	9
别他妈跟我来这套，操！	9
成日系度讲废话，快点扑街啦。	9
别跟乡下人一般见识。	9
你再狗叫，你妈炸了。	9
他妈的，又是谁把垃圾扔在这里。	9
你个小崽子，懂什么！	9
wcnm，赶紧滚。	9
我操，你小子可以啊！	9
老东西，管好你自己吧。	9
你个狗娘养的，敢骂我？	9
屌你老母，又在背后搞小动作。	9
你简直猪狗不如！	9
网上喷子真多，什么都能骂起来。	9
写出这种文章的作者真是个煞笔。	9
你个SB，会不会开车啊！	9
你懂个屌啊，就在这里瞎说。	9
我怎么会认识你这么个二逼。	9
赶紧滚，别在这里碍眼。	9
你个狗东西，敢骗我！	9
你脑残吧，这种话都说得出口。	9
这TMD是什么鬼天气。	9
他就是个神经病，别理他。	9
别理那个喷子，他就是为了喷而喷。	9
杠精退散，这里不欢迎你。	9
日，真倒霉。	9
圣母婊快省省吧，没人吃你那套。	9
小日本真不是东西。	9
这张图也太沙雕了吧，笑死我了。	9
我被那个狗日的给骗了。	9
这里有你说话的份吗？你算老几？	9
你算个什么玩意儿？	9
你个穷逼，买得起吗？	9
你是不是弱智？这么简单都不会。	9
这个老不死的，真不是个东西。	9
对小动物下手的都是禽兽。	9
丢雷楼某，正衰人。	9
你神经病啊，大半夜不睡觉。	9
这么恶心的话，也就你说得出口，吃屎吧你。	9
他屌得很，谁都看不起。	9
都多大人了，还跟个巨婴一样。	9
我看你才有病。	9
你最好唔好比我再见到你，冚家铲。	9
一看就是乡下人，脏兮兮的。	9
我操，吓我一跳！	9
我不想跟废物说话。	9
草，又输了，这队友真带不动。	9
狗东西，有种别跑。	9
卧槽，无情！	9
你这个弱智，滚远点。	9
你妈死了，所以你才这么没人管教吗？	9
别跟个白痴一样站在这里。	9
你这个畜生，连老人小孩都欺负。	9
你个傻B，说你呢！	9
你个傻B，会不会打游戏啊？	9
你个shabi，懂个屁。	9
网上到处喷粪，你妈死了没人教你好好说话？	9
高丽棒子就知道偷我们的文化。	9
你算老几，也敢来教训我？	9
别理那个傻B，拉低智商。	9
这个角色的智商真是感人。	9
装什么逼，赶紧滚。	9
你个扑街，走路不长眼睛啊？	9
咒人死全家的都是没素质的人。	9
他就是个孤儿，没人疼没人爱。	9
键盘侠在网上重拳出击，现实里屁都不敢放。	9
那群白皮猪又在搞双重标准。	9
你妈炸了？说话这么冲。	9
他说的话全是放屁，一个字都别信。	9
离那个人渣远一点。	9
你看你那个屌丝样。	9
他就是个没人教养的杂种。	9
尼玛，怎么又是你。	9
你个冚家铲，又呃我。	9
你快点收皮，唔好系度献世。	9
他妈的，我的钱包不见了。	9
白皮猪的傲慢真是刻在骨子里的。	9
那个妈卖批的司机，开车跟飞一样。	9
离那个绿茶婊远点，她心机很重。	9
我快被这群智障气死了。	9
这么简单都学不会，你是猪吗？	9
那个龟孙子，又在背后搞小动作。	9
蠢猪，跟你说话真费劲。	9
你个龟孙子，给我站住！	9
快滚犊子，别在这丢人现眼。	9
滚回非洲去吧，黑鬼。	9
你算老几啊，凭什么管我。	9
操，这什么破网络，又断了！	9
你给我滚蛋！	9
我再也不相信你这个王八蛋了。	9
别理那个智障，他说什么都别信。	9
抗日神剧里的小日本鬼子都蠢得要死。	9
滚犊子，我没你这样的朋友。	9
那个煞笔又在网上到处喷人。	9
那两个网红又撕逼上热搜了。	9
我不喜欢跟尼哥打交道。	9
你去吃屎吧！	9
我最烦的就是你这种圣母婊。	9
你这个小杂种，从哪冒出来的？	9
这个小崽子，越来越无法无天了。	9
我靠，你也太牛了。	9
别碰我，老东西。	9
收皮，没人想知道你的破事。	9
我饶不了你这个龟孙子。	9
你就是个成事不足败事有余的废物。	9
丢雷楼某，又把事情搞砸了。	9
别来惹我，不然日哭你。	9
屌你老母，忍你很久了。	9
我没什么想说的，就一句操你妈送给你。	9
妈的，又被坑了。	9
这个设计真是脑残。	9
别跟脑残一般见识。	9
你真不是个东西。	9
玩个游戏一直骂人操你妈，这种人真没素质。	9
关你屌事。	9
你TMD到底想怎么样？	9
网上天天撕逼，有意思吗？	9
你个煞笔，会不会玩游戏啊？	9
你个老不死的东西，快别作妖了。	9
你个老东西，坏了我的好事。	9
你这个没人性的禽兽！	9
shabi，别出来丢人现眼了。	9
又是你这个傻逼，CNM。	9
你这种人，活该死全家。	9
sb东西，给老子滚。	9
张口就nmsl，你是孤儿吗？	9
他就是个衣冠禽兽。	9
你有病吧，关你什么事。	9
我靠，真的假的？	9
她就是个绿茶婊，专门在男人面前装可怜。	9
你再骂一句就死全家。	9
这电影真他妈的难看。	9
我从来没见过你这么不要脸的贱人。	9
贱人就是矫情。	9
你个狗日的，不得好死。	9
我们别为这点小事撕逼了。	9
你真是个垃圾，什么都做不好。	9
你要是再胡说八道就给我滚。	9
一群键盘侠，只会在网上叫嚣。	9
我才不跟黑鬼做朋友。	9
我操，这也能行？	9
我今天非教训教训你这个小杂种。	9
你妈死了？嘴巴这么臭。	9
别拿你那套玩意儿来糊弄我。	9
这个bug，妈的，怎么还没修好。	9
别当键盘侠了，有本事现实里碰一碰。	9
别像个废物一样怨天尤人。	9
满嘴喷粪，你是吃屎长大的吗？	9
别理那个SB，他就是来引战的。	9
瞎了你的狗眼，没看到这里有人吗？	9
nmsl，有事说事，别骂人。	9
我靠，差点迟到。	9
我简直像个白痴。	9
妈的，气死我了。	9
我懒得听你放屁。	9
你就是个无脑喷子。	9
你个sb，会不会玩？	9
我草，这价格也太贵了吧！	9
他不是在讨论问题，他就是个杠精。	9
他简直就是个人渣。	9
你个司马东西，也配评价别人？	9
小杂种，滚出去。	9
这群黑鬼就知道闹事。	9
讲大话嘅人冚家铲。	9
小日本鬼子，滚出中国。	9
那个高丽棒子又在体育比赛里搞小动作。	9
别信白皮猪的话，他们最会骗人。	9
mmp，这游戏没法玩了。	9
别动不动就nmsl，显得你很没教养。	9
那群小日本又在拜鬼了。	9
你少在这里放屁！	9
看你就是户口本就一页的人。	9
他就是个彻头彻尾的王八蛋。	9
去你妈的，别来烦我。	9
你妈炸了，满天都是飞舞的B。	9
滚，什么玩意儿。	9
别跟个乡巴佬一样大惊小怪。	9
做出这种事的人，真是猪狗不如。	9
背叛朋友，猪狗不如。	9
日你仙人板板，莫挨老子。	9
你个杠精，我说什么你都要抬杠。	9
屌你老母，会不会开车啊！	9
我不想再照顾你这个巨英了。	9
你脑子进水了吧？	9
你真是个蠢猪，这点事都办不好。	9
他懒得跟猪一样。	9
别跟那个畜生说话。	9
妈卖批，这事儿没完。	9
你这个贱人，就知道在背后说坏话。	9
他就是个臭屌丝。	9
别理那个杂种，让他自己叫。	9
小崽子，敢跟我顶嘴？	9
真没见过这么纯正的绿茶婊。	9
